Log file open, 01/20/23 11:40:28
[2023.01.20-12.09.32:181][858]LogUObjectHash: Compacting FUObjectHashTables data took   1.64ms
[2023.01.20-12.09.34:642][858]LogSlate: Window 'Delete Assets' being destroyed
[2023.01.20-12.09.34:734][858]LogUObjectGlobals: Force Deleting 12 Package(s):
	Asset Name: /Game/_Main/Zombie/Animations/Zombie_Walk_mixamo_com.Zombie_Walk_mixamo_com
	Asset Type: AnimSequence
	Asset Name: /Game/_Main/Zombie/Animations/zombie_attack.zombie_attack
	Asset Type: AnimSequence
	Asset Name: /Game/_Main/Zombie/Animations/zombie_biting.zombie_biting
	Asset Type: AnimSequence
	Asset Name: /Game/_Main/Zombie/Animations/Zombie_Crawl_mixamo_com.Zombie_Crawl_mixamo_com
	Asset Type: AnimSequence
	Asset Name: /Game/_Main/Zombie/Animations/Zombie_Crawl_Take_001.Zombie_Crawl_Take_001
	Asset Type: AnimSequence
	Asset Name: /Game/_Main/Zombie/Animations/zombie_death.zombie_death
	Asset Type: AnimSequence
	Asset Name: /Game/_Main/Zombie/Animations/zombie_dying.zombie_dying
	Asset Type: AnimSequence
	Asset Name: /Game/_Main/Zombie/Animations/zombie_idle.zombie_idle
	Asset Type: AnimSequence
	Asset Name: /Game/_Main/Zombie/Animations/zombie_neck_bite.zombie_neck_bite
	Asset Type: AnimSequence
	Asset Name: /Game/_Main/Zombie/Animations/Zombie_Reaction_Hit_mixamo_com.Zombie_Reaction_Hit_mixamo_com
	Asset Type: AnimSequence
[2023.01.20-12.09.35:433][858]LogUObjectHash: Compacting FUObjectHashTables data took   1.38ms
[2023.01.20-12.09.35:476][858]LogUObjectHash: Compacting FUObjectHashTables data took   1.40ms
[2023.01.20-12.09.35:517][858]LogUObjectHash: Compacting FUObjectHashTables data took   0.68ms
[2023.01.20-12.09.35:527][859]LogAutomationController: Ignoring very large delta of 3.40 seconds in calls to FAutomationControllerManager::Tick() and not penalizing unresponsive tests
[2023.01.20-12.09.39:073][997]LogUObjectHash: Compacting FUObjectHashTables data took   1.51ms
[2023.01.20-12.09.40:877][997]LogSlate: Window 'Delete Assets' being destroyed
[2023.01.20-12.09.41:052][997]LogWorld: UWorld::CleanupWorld for World_30, bSessionEnded=true, bCleanupResources=true
[2023.01.20-12.09.41:052][997]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.20-12.09.41:100][997]LogWorld: UWorld::CleanupWorld for World_31, bSessionEnded=true, bCleanupResources=true
[2023.01.20-12.09.41:100][997]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.20-12.09.41:140][997]LogWorld: UWorld::CleanupWorld for World_32, bSessionEnded=true, bCleanupResources=true
[2023.01.20-12.09.41:140][997]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.20-12.09.41:178][997]LogWorld: UWorld::CleanupWorld for World_33, bSessionEnded=true, bCleanupResources=true
[2023.01.20-12.09.41:178][997]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.20-12.09.41:186][997]LogUObjectGlobals: Force Deleting 11 Package(s):
	Asset Name: /Game/_Main/Zombie/zombiegirl_Skeleton.zombiegirl_Skeleton
	Asset Type: Skeleton
	Asset Name: /Game/_Main/Zombie/zombie_diffuse.zombie_diffuse
	Asset Type: Texture2D
	Asset Name: /Game/_Main/Zombie/zombie_diffuse_ncl1_1.zombie_diffuse_ncl1_1
	Asset Type: Texture2D
	Asset Name: /Game/_Main/Zombie/zombie_normal.zombie_normal
	Asset Type: Texture2D
	Asset Name: /Game/_Main/Zombie/zombie_specular.zombie_specular
	Asset Type: Texture2D
	Asset Name: /Game/_Main/Zombie/zombiegirl.zombiegirl
	Asset Type: SkeletalMesh
	Asset Name: /Game/_Main/Zombie/zombiegirl_Anim_mixamo_com.zombiegirl_Anim_mixamo_com
	Asset Type: AnimSequence
	Asset Name: /Game/_Main/Zombie/ZombieGirl_Material.ZombieGirl_Material
	Asset Type: Material
	Asset Name: /Game/_Main/Zombie/ZombieGirl_Material_ncl1_1.ZombieGirl_Material_ncl1_1
	Asset Type: Material
	Asset Name: /Game/_Main/Zombie/ZombieGirl_Material_ncl1_2.ZombieGirl_Material_ncl1_2
	Asset Type: Material
[2023.01.20-12.09.41:524][997]LogMaterial: Warning: [AssetLog] /Engine/Transient.ZombieGirl_Material (no disk path found): Failed to compile Material for platform PCD3D_SM6, Default Material will be used in game.
	(Node TextureSample) Texture Sample> Missing input texture

[2023.01.20-12.09.41:526][997]LogMaterial: Warning: [AssetLog] /Engine/Transient.ZombieGirl_Material (no disk path found): Failed to compile Material for platform PCD3D_SM6, Default Material will be used in game.
	(Node TextureSample) Texture Sample> Missing input texture

[2023.01.20-12.09.41:528][997]LogMaterial: Warning: [AssetLog] /Engine/Transient.ZombieGirl_Material (no disk path found): Failed to compile Material for platform PCD3D_SM6, Default Material will be used in game.
	(Node TextureSample) Texture Sample> Missing input texture

[2023.01.20-12.09.41:530][997]LogMaterial: Warning: [AssetLog] /Engine/Transient.ZombieGirl_Material (no disk path found): Failed to compile Material for platform PCD3D_SM6, Default Material will be used in game.
	(Node TextureSample) Texture Sample> Missing input texture

[2023.01.20-12.09.41:538][997]LogMaterial: Warning: [AssetLog] /Engine/Transient.ZombieGirl_Material_ncl1_2 (no disk path found): Failed to compile Material for platform PCD3D_SM6, Default Material will be used in game.
	(Node TextureSample) Texture Sample> Missing input texture

[2023.01.20-12.09.41:540][997]LogMaterial: Warning: [AssetLog] /Engine/Transient.ZombieGirl_Material_ncl1_2 (no disk path found): Failed to compile Material for platform PCD3D_SM6, Default Material will be used in game.
	(Node TextureSample) Texture Sample> Missing input texture

[2023.01.20-12.09.41:542][997]LogMaterial: Warning: [AssetLog] /Engine/Transient.ZombieGirl_Material_ncl1_2 (no disk path found): Failed to compile Material for platform PCD3D_SM6, Default Material will be used in game.
	(Node TextureSample) Texture Sample> Missing input texture

[2023.01.20-12.09.41:544][997]LogMaterial: Warning: [AssetLog] /Engine/Transient.ZombieGirl_Material_ncl1_2 (no disk path found): Failed to compile Material for platform PCD3D_SM6, Default Material will be used in game.
	(Node TextureSample) Texture Sample> Missing input texture

[2023.01.20-12.09.41:552][997]LogMaterial: Warning: [AssetLog] D:\New folder (2)\Unreal Projects\ZombieGame\Content\_Main\Zombie\ZombieGirl_Material_ncl1_1.uasset: Failed to compile Material for platform PCD3D_SM6, Default Material will be used in game.
	(Node TextureSample) Texture Sample> Missing input texture

[2023.01.20-12.09.41:553][997]LogMaterial: Warning: [AssetLog] D:\New folder (2)\Unreal Projects\ZombieGame\Content\_Main\Zombie\ZombieGirl_Material_ncl1_1.uasset: Failed to compile Material for platform PCD3D_SM6, Default Material will be used in game.
	(Node TextureSample) Texture Sample> Missing input texture

[2023.01.20-12.09.41:554][997]LogMaterial: Warning: [AssetLog] D:\New folder (2)\Unreal Projects\ZombieGame\Content\_Main\Zombie\ZombieGirl_Material_ncl1_1.uasset: Failed to compile Material for platform PCD3D_SM6, Default Material will be used in game.
	(Node TextureSample) Texture Sample> Missing input texture

[2023.01.20-12.09.41:555][997]LogMaterial: Warning: [AssetLog] D:\New folder (2)\Unreal Projects\ZombieGame\Content\_Main\Zombie\ZombieGirl_Material_ncl1_1.uasset: Failed to compile Material for platform PCD3D_SM6, Default Material will be used in game.
	(Node TextureSample) Texture Sample> Missing input texture

[2023.01.20-12.09.41:559][997]LogMaterial: Warning: [AssetLog] D:\New folder (2)\Unreal Projects\ZombieGame\Content\_Main\Zombie\ZombieGirl_Material.uasset: Failed to compile Material for platform PCD3D_SM6, Default Material will be used in game.
	(Node TextureSample) Texture Sample> Missing input texture

[2023.01.20-12.09.41:560][997]LogMaterial: Warning: [AssetLog] D:\New folder (2)\Unreal Projects\ZombieGame\Content\_Main\Zombie\ZombieGirl_Material.uasset: Failed to compile Material for platform PCD3D_SM6, Default Material will be used in game.
	(Node TextureSample) Texture Sample> Missing input texture

[2023.01.20-12.09.41:561][997]LogMaterial: Warning: [AssetLog] D:\New folder (2)\Unreal Projects\ZombieGame\Content\_Main\Zombie\ZombieGirl_Material.uasset: Failed to compile Material for platform PCD3D_SM6, Default Material will be used in game.
	(Node TextureSample) Texture Sample> Missing input texture

[2023.01.20-12.09.41:562][997]LogMaterial: Warning: [AssetLog] D:\New folder (2)\Unreal Projects\ZombieGame\Content\_Main\Zombie\ZombieGirl_Material.uasset: Failed to compile Material for platform PCD3D_SM6, Default Material will be used in game.
	(Node TextureSample) Texture Sample> Missing input texture

[2023.01.20-12.09.41:573][997]LogMaterial: Warning: [AssetLog] /Engine/Transient.ZombieGirl_Material (no disk path found): Failed to compile Material for platform PCD3D_SM6, Default Material will be used in game.
	(Node TextureSample) Texture Sample> Missing input texture

[2023.01.20-12.09.41:585][997]LogMaterial: Warning: [AssetLog] /Engine/Transient.ZombieGirl_Material_ncl1_1 (no disk path found): Failed to compile Material for platform PCD3D_SM6, Default Material will be used in game.
	(Node TextureSample) Texture Sample> Missing input texture

[2023.01.20-12.09.41:587][997]LogMaterial: Warning: [AssetLog] /Engine/Transient.ZombieGirl_Material_ncl1_1 (no disk path found): Failed to compile Material for platform PCD3D_SM6, Default Material will be used in game.
	(Node TextureSample) Texture Sample> Missing input texture

[2023.01.20-12.09.41:590][997]LogMaterial: Warning: [AssetLog] /Engine/Transient.ZombieGirl_Material_ncl1_1 (no disk path found): Failed to compile Material for platform PCD3D_SM6, Default Material will be used in game.
	(Node TextureSample) Texture Sample> Missing input texture

[2023.01.20-12.09.41:593][997]LogMaterial: Warning: [AssetLog] /Engine/Transient.ZombieGirl_Material_ncl1_1 (no disk path found): Failed to compile Material for platform PCD3D_SM6, Default Material will be used in game.
	(Node TextureSample) Texture Sample> Missing input texture

[2023.01.20-12.09.41:670][997]LogMaterial: Warning: [AssetLog] /Engine/Transient.ZombieGirl_Material_ncl1_1 (no disk path found): Failed to compile Material for platform PCD3D_SM6, Default Material will be used in game.
	(Node TextureSample) Texture Sample> Missing input texture

[2023.01.20-12.09.41:672][997]LogMaterial: Warning: [AssetLog] /Engine/Transient.ZombieGirl_Material_ncl1_1 (no disk path found): Failed to compile Material for platform PCD3D_SM6, Default Material will be used in game.
	(Node TextureSample) Texture Sample> Missing input texture

[2023.01.20-12.09.41:694][997]LogMaterial: Warning: [AssetLog] D:\New folder (2)\Unreal Projects\ZombieGame\Content\_Main\Zombie\ZombieGirl_Material_ncl1_2.uasset: Failed to compile Material for platform PCD3D_SM6, Default Material will be used in game.
	(Node TextureSample) Texture Sample> Missing input texture

[2023.01.20-12.09.41:695][997]LogMaterial: Warning: [AssetLog] D:\New folder (2)\Unreal Projects\ZombieGame\Content\_Main\Zombie\ZombieGirl_Material_ncl1_2.uasset: Failed to compile Material for platform PCD3D_SM6, Default Material will be used in game.
	(Node TextureSample) Texture Sample> Missing input texture

[2023.01.20-12.09.41:696][997]LogMaterial: Warning: [AssetLog] D:\New folder (2)\Unreal Projects\ZombieGame\Content\_Main\Zombie\ZombieGirl_Material_ncl1_2.uasset: Failed to compile Material for platform PCD3D_SM6, Default Material will be used in game.
	(Node TextureSample) Texture Sample> Missing input texture

[2023.01.20-12.09.41:697][997]LogMaterial: Warning: [AssetLog] D:\New folder (2)\Unreal Projects\ZombieGame\Content\_Main\Zombie\ZombieGirl_Material_ncl1_2.uasset: Failed to compile Material for platform PCD3D_SM6, Default Material will be used in game.
	(Node TextureSample) Texture Sample> Missing input texture

[2023.01.20-12.09.41:699][997]LogMaterial: Warning: [AssetLog] /Engine/Transient.ZombieGirl_Material_ncl1_2 (no disk path found): Failed to compile Material for platform PCD3D_SM6, Default Material will be used in game.
	(Node TextureSample) Texture Sample> Missing input texture

[2023.01.20-12.09.41:701][997]LogMaterial: Warning: [AssetLog] /Engine/Transient.ZombieGirl_Material_ncl1_2 (no disk path found): Failed to compile Material for platform PCD3D_SM6, Default Material will be used in game.
	(Node TextureSample) Texture Sample> Missing input texture

[2023.01.20-12.09.42:053][997]LogShaderCompilers: Display: ================================================
[2023.01.20-12.09.42:053][997]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.01.20-12.09.42:053][997]LogShaderCompilers: Display: Total job queries 587, among them cache hits 164 (27.94%)
[2023.01.20-12.09.42:053][997]LogShaderCompilers: Display: Tracking 337 distinct input hashes that result in 159 distinct outputs (47.18%)
[2023.01.20-12.09.42:053][997]LogShaderCompilers: Display: RAM used: 2.66 MB (0.00 GB) of 819.20 MB (0.80 GB) budget. Usage: 0.33%
[2023.01.20-12.09.42:053][997]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.01.20-12.09.42:053][997]LogShaderCompilers: Display: Shaders Compiled: 192
[2023.01.20-12.09.42:053][997]LogShaderCompilers: Display: Jobs assigned 192, completed 192 (100.00%)
[2023.01.20-12.09.42:053][997]LogShaderCompilers: Display: Average time worker was idle: 28.08 s
[2023.01.20-12.09.42:053][997]LogShaderCompilers: Display: Time job spent in pending queue: average 0.66 s, longest 4.39 s
[2023.01.20-12.09.42:053][997]LogShaderCompilers: Display: Job execution time: average 3.11 s, max 8.07 s
[2023.01.20-12.09.42:053][997]LogShaderCompilers: Display: Job life time (pending + execution): average 3.76 s, max 8.08
[2023.01.20-12.09.42:053][997]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 41.83 s
[2023.01.20-12.09.42:053][997]LogShaderCompilers: Display: Jobs were issued in 139 batches (only local compilation was used), average 1.38 jobs/batch
[2023.01.20-12.09.42:053][997]LogShaderCompilers: Display: Average processing rate: 4.59 jobs/sec
[2023.01.20-12.09.42:053][997]LogShaderCompilers: Display: Total thread time: 223.39 s
[2023.01.20-12.09.42:053][997]LogShaderCompilers: Display: Total thread preprocess time: 12.44 s
[2023.01.20-12.09.42:053][997]LogShaderCompilers: Display: Percentage time preprocessing: 5.57%
[2023.01.20-12.09.42:053][997]LogShaderCompilers: Display: Effective parallelization: 5.34 (times faster than compiling all shaders on one thread). Compare with number of workers: 8
[2023.01.20-12.09.42:053][997]LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
[2023.01.20-12.09.42:053][997]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy (compiled   18 times, average 1.35 sec, max 1.66 sec, min 1.04 sec)
[2023.01.20-12.09.42:053][997]LogShaderCompilers: Display:        TBasePassPSFCachedPointIndirectLightingPolicySkylight (compiled   10 times, average 1.33 sec, max 1.74 sec, min 1.09 sec)
[2023.01.20-12.09.42:053][997]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy (compiled   21 times, average 1.32 sec, max 1.69 sec, min 0.93 sec)
[2023.01.20-12.09.42:053][997]LogShaderCompilers: Display: TBasePassPSFPrecomputedVolumetricLightmapLightingPolicySkylight (compiled   11 times, average 1.28 sec, max 1.97 sec, min 0.97 sec)
[2023.01.20-12.09.42:053][997]LogShaderCompilers: Display:                         TBasePassPSFNoLightMapPolicySkylight (compiled   16 times, average 1.26 sec, max 1.56 sec, min 0.87 sec)
[2023.01.20-12.09.42:053][997]LogShaderCompilers: Display: Top 5 shader types by total compile time:
[2023.01.20-12.09.42:053][997]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 12.43% of total time (compiled   21 times, average 1.32 sec, max 1.69 sec, min 0.93 sec)
[2023.01.20-12.09.42:053][997]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 10.85% of total time (compiled   18 times, average 1.35 sec, max 1.66 sec, min 1.04 sec)
[2023.01.20-12.09.42:053][997]LogShaderCompilers: Display:                         TBasePassPSFNoLightMapPolicySkylight - 9.02% of total time (compiled   16 times, average 1.26 sec, max 1.56 sec, min 0.87 sec)
[2023.01.20-12.09.42:053][997]LogShaderCompilers: Display: TBasePassPSFPrecomputedVolumetricLightmapLightingPolicySkylight - 6.32% of total time (compiled   11 times, average 1.28 sec, max 1.97 sec, min 0.97 sec)
[2023.01.20-12.09.42:053][997]LogShaderCompilers: Display:       TBasePassPSFCachedVolumeIndirectLightingPolicySkylight - 5.96% of total time (compiled   11 times, average 1.21 sec, max 1.47 sec, min 0.92 sec)
[2023.01.20-12.09.42:053][997]LogShaderCompilers: Display: ================================================
[2023.01.20-12.09.42:107][997]LogUObjectHash: Compacting FUObjectHashTables data took   1.45ms
[2023.01.20-12.09.42:159][997]LogUObjectHash: Compacting FUObjectHashTables data took   1.39ms
[2023.01.20-12.09.42:200][997]LogUObjectHash: Compacting FUObjectHashTables data took   0.63ms
[2023.01.20-12.09.42:348][998]LogAutomationController: Ignoring very large delta of 3.33 seconds in calls to FAutomationControllerManager::Tick() and not penalizing unresponsive tests
[2023.01.20-12.09.44:913][ 37]LogFactory: FactoryCreateFile: StaticMesh with FbxFactory (0 0 D:\New folder (2)\FPS Zombie\FPS Zombie\Scary Zombie Pack\zombiegirl.fbx)
[2023.01.20-12.09.44:949][ 37]LogFbx: Loading FBX Scene from D:\New folder (2)\FPS Zombie\FPS Zombie\Scary Zombie Pack\zombiegirl.fbx
[2023.01.20-12.09.45:020][ 37]LogFbx: FBX Scene Loaded Succesfully
[2023.01.20-12.10.30:640][ 37]LogSlate: Window 'FBX Import Options' being destroyed
[2023.01.20-12.10.30:663][ 37]LogFbx: Warning: Not valid bind pose for Pose (skinCluster1) - Node ZombieGirl_Body : The relative matrices do not match
[2023.01.20-12.10.30:664][ 37]LogFbx: Warning: Not valid bind pose for Pose (skinCluster1) - Node ZombieGirl_Pants : The relative matrices do not match
[2023.01.20-12.10.30:664][ 37]LogFbx: Warning: Not valid bind pose for Pose (skinCluster1) - Node ZombieGirl_Top : The relative matrices do not match
[2023.01.20-12.10.30:664][ 37]LogFbx: Warning: Not valid bind pose for Pose (skinCluster2) - Node ZombieGirl_Body : The relative matrices do not match
[2023.01.20-12.10.30:664][ 37]LogFbx: Warning: Not valid bind pose for Pose (skinCluster2) - Node ZombieGirl_Pants : The relative matrices do not match
[2023.01.20-12.10.30:664][ 37]LogFbx: Warning: Not valid bind pose for Pose (skinCluster2) - Node ZombieGirl_Top : The relative matrices do not match
[2023.01.20-12.10.30:666][ 37]LogFbx: Warning: Not valid bind pose for Pose (skinCluster3) - Node ZombieGirl_Body : The relative matrices do not match
[2023.01.20-12.10.30:666][ 37]LogFbx: Warning: Not valid bind pose for Pose (skinCluster3) - Node ZombieGirl_Pants : The relative matrices do not match
[2023.01.20-12.10.30:666][ 37]LogFbx: Warning: Not valid bind pose for Pose (skinCluster3) - Node ZombieGirl_Top : The relative matrices do not match
[2023.01.20-12.10.30:666][ 37]LogFbx: Warning: Getting valid bind pose failed. Try to recreate bind pose
[2023.01.20-12.10.30:667][ 37]LogFbx: Valid bind pose for Pose (FbxSDKBindPose) - ZombieGirl_Body
[2023.01.20-12.10.30:667][ 37]LogFbx: Warning: Recreating bind pose succeeded.
[2023.01.20-12.10.30:670][ 37]LogMaterial: Display: Material /Game/_Main/Zombie/ZombieGirl_Material.ZombieGirl_Material needed to have new flag set bUsedWithSkeletalMesh !
[2023.01.20-12.10.30:857][ 37]LogCore: PNG has complex alpha channel, will not fill RGB in transparent background
[2023.01.20-12.10.30:857][ 37]LogEditorFactories: Display: Image imported as : TSF BGRA8
[2023.01.20-12.10.30:876][ 37]LogTexture: Display: Building textures: /Game/_Main/Zombie/zombie_diffuse.zombie_diffuse (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 288.062484 MB), EncodeSpeed: Fast
[2023.01.20-12.10.30:991][ 37]LogEditorFactories: Display: Image imported as : TSF BGRA8
[2023.01.20-12.10.31:011][ 37]LogTexture: Display: Building textures: /Game/_Main/Zombie/zombie_specular.zombie_specular (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 288.062484 MB), EncodeSpeed: Fast
[2023.01.20-12.10.31:170][ 37]LogEditorFactories: Display: Image imported as : TSF BGRA8
[2023.01.20-12.10.31:185][ 37]LogTexture: Display: Building textures: /Game/_Main/Zombie/zombie_normal.zombie_normal (TFO_BC5, 2048x2048 x1x1x1) (Required Memory Estimate: 336.562488 MB), EncodeSpeed: Fast
[2023.01.20-12.10.31:352][ 37]LogCore: PNG has complex alpha channel, will not fill RGB in transparent background
[2023.01.20-12.10.31:352][ 37]LogEditorFactories: Display: Image imported as : TSF BGRA8
[2023.01.20-12.10.31:369][ 37]LogTexture: Display: Building textures: /Game/_Main/Zombie/zombie_diffuse_ncl1_1.zombie_diffuse_ncl1_1 (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 288.062484 MB), EncodeSpeed: Fast
[2023.01.20-12.10.31:394][ 37]LogFbx: Triangulating skeletal mesh ZombieGirl_Body
[2023.01.20-12.10.31:596][ 37]LogMaterial: Display: Material /Game/_Main/Zombie/ZombieGirl_Material_ncl1_1.ZombieGirl_Material_ncl1_1 needed to have new flag set bUsedWithSkeletalMesh !
[2023.01.20-12.10.31:775][ 37]LogCore: PNG has complex alpha channel, will not fill RGB in transparent background
[2023.01.20-12.10.31:776][ 37]LogEditorFactories: Display: Image imported as : TSF BGRA8
[2023.01.20-12.10.31:792][ 37]LogTexture: Display: Building textures: /Game/_Main/Zombie/zombie_diffuse.zombie_diffuse (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 288.062484 MB), EncodeSpeed: Fast
[2023.01.20-12.10.31:906][ 37]LogEditorFactories: Display: Image imported as : TSF BGRA8
[2023.01.20-12.10.31:926][ 37]LogTexture: Display: Building textures: /Game/_Main/Zombie/zombie_specular.zombie_specular (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 288.062484 MB), EncodeSpeed: Fast
[2023.01.20-12.10.31:933][ 37]LogFbxMaterialImport: Warning: Manual texture reimport and recompression may be needed for zombie_normal
[2023.01.20-12.10.32:095][ 37]LogEditorFactories: Display: Image imported as : TSF BGRA8
[2023.01.20-12.10.32:111][ 37]LogTexture: Display: Building textures: /Game/_Main/Zombie/zombie_normal.zombie_normal (TFO_BC5, 2048x2048 x1x1x1) (Required Memory Estimate: 336.562488 MB), EncodeSpeed: Fast
[2023.01.20-12.10.32:274][ 37]LogCore: PNG has complex alpha channel, will not fill RGB in transparent background
[2023.01.20-12.10.32:275][ 37]LogEditorFactories: Display: Image imported as : TSF BGRA8
[2023.01.20-12.10.32:291][ 37]LogTexture: Display: Building textures: /Game/_Main/Zombie/zombie_diffuse_ncl1_1.zombie_diffuse_ncl1_1 (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 288.062484 MB), EncodeSpeed: Fast
[2023.01.20-12.10.32:315][ 37]LogFbx: Triangulating skeletal mesh ZombieGirl_Pants
[2023.01.20-12.10.32:358][ 37]LogMaterial: Display: Material /Game/_Main/Zombie/ZombieGirl_Material_ncl1_2.ZombieGirl_Material_ncl1_2 needed to have new flag set bUsedWithSkeletalMesh !
[2023.01.20-12.10.32:559][ 37]LogCore: PNG has complex alpha channel, will not fill RGB in transparent background
[2023.01.20-12.10.32:560][ 37]LogEditorFactories: Display: Image imported as : TSF BGRA8
[2023.01.20-12.10.32:578][ 37]LogTexture: Display: Building textures: /Game/_Main/Zombie/zombie_diffuse.zombie_diffuse (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 288.062484 MB), EncodeSpeed: Fast
[2023.01.20-12.10.32:707][ 37]LogEditorFactories: Display: Image imported as : TSF BGRA8
[2023.01.20-12.10.32:729][ 37]LogTexture: Display: Building textures: /Game/_Main/Zombie/zombie_specular.zombie_specular (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 288.062484 MB), EncodeSpeed: Fast
[2023.01.20-12.10.32:737][ 37]LogFbxMaterialImport: Warning: Manual texture reimport and recompression may be needed for zombie_normal
[2023.01.20-12.10.32:930][ 37]LogEditorFactories: Display: Image imported as : TSF BGRA8
[2023.01.20-12.10.32:955][ 37]LogTexture: Display: Building textures: /Game/_Main/Zombie/zombie_normal.zombie_normal (TFO_BC5, 2048x2048 x1x1x1) (Required Memory Estimate: 336.562488 MB), EncodeSpeed: Fast
[2023.01.20-12.10.33:162][ 37]LogCore: PNG has complex alpha channel, will not fill RGB in transparent background
[2023.01.20-12.10.33:163][ 37]LogEditorFactories: Display: Image imported as : TSF BGRA8
[2023.01.20-12.10.33:183][ 37]LogTexture: Display: Building textures: /Game/_Main/Zombie/zombie_diffuse_ncl1_1.zombie_diffuse_ncl1_1 (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 288.062484 MB), EncodeSpeed: Fast
[2023.01.20-12.10.33:214][ 37]LogFbx: Triangulating skeletal mesh ZombieGirl_Top
[2023.01.20-12.10.33:342][ 37]LogFbx: Bones digested - 61  Depth of hierarchy - 12
[2023.01.20-12.10.33:687][ 37]LogSkeletalMesh: Section 0: Material=0, 5408 triangles
[2023.01.20-12.10.33:687][ 37]LogSkeletalMesh: Section 1: Material=1, 886 triangles
[2023.01.20-12.10.33:687][ 37]LogSkeletalMesh: Section 2: Material=2, 1154 triangles
[2023.01.20-12.10.33:736][ 37]LogSkeletalMesh: Building Skeletal Mesh zombiegirl...
[2023.01.20-12.10.33:792][ 37]LogSkeletalMesh: Display: Waiting for skinned assets to be ready 0/1 (zombiegirl) ...
[2023.01.20-12.10.33:995][ 37]LogSkeletalMesh: Built Skeletal Mesh [0.26s] /Game/_Main/Zombie/zombiegirl.zombiegirl
[2023.01.20-12.10.34:338][ 37]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.20-12.10.34:356][ 37]LogWorld: UWorld::CleanupWorld for World_36, bSessionEnded=true, bCleanupResources=true
[2023.01.20-12.10.34:356][ 37]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.20-12.10.34:380][ 37]LogFbx: SortedLinks :(0) Hips
[2023.01.20-12.10.34:381][ 37]LogFbx: SortedLinks :(1) Spine
[2023.01.20-12.10.34:381][ 37]LogFbx: SortedLinks :(2) Spine1
[2023.01.20-12.10.34:381][ 37]LogFbx: SortedLinks :(3) Spine2
[2023.01.20-12.10.34:381][ 37]LogFbx: SortedLinks :(4) Neck
[2023.01.20-12.10.34:381][ 37]LogFbx: SortedLinks :(5) Head
[2023.01.20-12.10.34:381][ 37]LogFbx: SortedLinks :(6) HeadTop_End
[2023.01.20-12.10.34:381][ 37]LogFbx: SortedLinks :(7) LeftShoulder
[2023.01.20-12.10.34:381][ 37]LogFbx: SortedLinks :(8) LeftArm
[2023.01.20-12.10.34:381][ 37]LogFbx: SortedLinks :(9) LeftForeArm
[2023.01.20-12.10.34:381][ 37]LogFbx: SortedLinks :(10) LeftHand
[2023.01.20-12.10.34:381][ 37]LogFbx: SortedLinks :(11) LeftHandMiddle1
[2023.01.20-12.10.34:381][ 37]LogFbx: SortedLinks :(12) LeftHandMiddle2
[2023.01.20-12.10.34:381][ 37]LogFbx: SortedLinks :(13) LeftHandMiddle3
[2023.01.20-12.10.34:381][ 37]LogFbx: SortedLinks :(14) LeftHandMiddle4
[2023.01.20-12.10.34:381][ 37]LogFbx: SortedLinks :(15) LeftHandIndex1
[2023.01.20-12.10.34:381][ 37]LogFbx: SortedLinks :(16) LeftHandIndex2
[2023.01.20-12.10.34:381][ 37]LogFbx: SortedLinks :(17) LeftHandIndex3
[2023.01.20-12.10.34:381][ 37]LogFbx: SortedLinks :(18) LeftHandIndex4
[2023.01.20-12.10.34:381][ 37]LogFbx: SortedLinks :(19) LeftHandThumb1
[2023.01.20-12.10.34:381][ 37]LogFbx: SortedLinks :(20) LeftHandThumb2
[2023.01.20-12.10.34:381][ 37]LogFbx: SortedLinks :(21) LeftHandThumb3
[2023.01.20-12.10.34:381][ 37]LogFbx: SortedLinks :(22) LeftHandThumb4
